127.0.0.1 - - [21/Apr/2024:17:51:42 +0530] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:03:26 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:03:28 +0530] "GET /mediSlot/getAvailableDates?doctorId=1 HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:03:31 +0530] "GET /mediSlot/getAvailableTimes?doctorId=1&preferredDate=2024-04-06 HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:05:05 +0530] "GET /mediSlot/patients_appointment.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:05:05 +0530] "GET /mediSlot/error.jsp HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:05:05 +0530] "GET /mediSlot/assets/image/error.png HTTP/1.1" 200 3885
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:05:07 +0530] "GET /mediSlot/index.jsp HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:05:07 +0530] "GET /mediSlot/assets/image/Index_image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:05:07 +0530] "GET /mediSlot/assets/image/index_image1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:05:12 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2447
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:05:22 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:05:33 +0530] "GET /mediSlot/logout HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:05:34 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2447
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:05:36 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:05:38 +0530] "GET /mediSlot/logout HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:05:40 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2447
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:07:35 +0530] "GET /mediSlot/logout HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:07:35 +0530] "GET /mediSlot/assets/image/Index_image.jpg HTTP/1.1" 200 48953
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:07:35 +0530] "GET /mediSlot/assets/image/index_image1.png HTTP/1.1" 200 81665
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:07:35 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:07:37 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2447
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:08:25 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2447
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:08:57 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2447
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:09:06 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:09:11 +0530] "GET /mediSlot/logout HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:09:12 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2447
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:11:00 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:11:00 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2555
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:11:20 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:11:20 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2555
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:11:31 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:11:31 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2555
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:11:45 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:11:45 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2555
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:13:31 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2447
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:13:32 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:13:34 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2447
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:13:34 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:13:42 +0530] "GET /mediSlot/logout HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:13:42 +0530] "GET /mediSlot/assets/image/Index_image.jpg HTTP/1.1" 200 48953
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:13:42 +0530] "GET /mediSlot/assets/image/index_image1.png HTTP/1.1" 200 81665
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:13:43 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:13:44 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2447
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:13:48 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2447
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:13:49 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:13:51 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:13:51 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:13:56 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:14:20 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:14:20 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 4048
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:14:38 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:14:42 +0530] "GET /mediSlot/logout HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:14:44 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:14:59 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:15:00 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:15:22 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:15:22 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 4048
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:15:29 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:15:29 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 4048
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:15:48 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:15:48 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 4048
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:16:08 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:16:08 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 4048
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:16:37 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:16:37 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 4048
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:16:45 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 200 3861
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:16:52 +0530] "GET /mediSlot/logout HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:16:53 +0530] "GET /mediSlot/assets/image/Index_image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:16:53 +0530] "GET /mediSlot/assets/image/index_image1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:16:54 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:17:10 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:17:13 +0530] "GET /mediSlot/logout HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:17:15 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:17:41 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 200 3857
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:17:44 +0530] "GET /mediSlot/logout HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:17:46 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:17:52 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:17:54 +0530] "GET /mediSlot/logout HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:17:55 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:17:58 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:18:00 +0530] "GET /mediSlot/logout HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:18:01 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:18:30 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:18:31 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:18:33 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:18:43 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:18:43 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:18:46 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:20:07 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:21:48 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2447
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:21:48 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:22:23 +0530] "GET /mediSlot/doctor_login.jsp HTTP/1.1" 200 2452
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:22:29 +0530] "POST /mediSlot/doctorLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:22:29 +0530] "GET /mediSlot/doctor_login.jsp HTTP/1.1" 200 2564
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:22:53 +0530] "POST /mediSlot/doctorLogin HTTP/1.1" 200 4295
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:22:58 +0530] "GET /mediSlot/logout HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:22:58 +0530] "GET /mediSlot/assets/image/Index_image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:22:58 +0530] "GET /mediSlot/assets/image/index_image1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:23:00 +0530] "GET /mediSlot/doctor_login.jsp HTTP/1.1" 200 2452
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:23:41 +0530] "POST /mediSlot/doctorLogin HTTP/1.1" 200 4295
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:24:05 +0530] "POST /mediSlot/doctorLogin HTTP/1.1" 200 4287
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:24:10 +0530] "GET /mediSlot/logout HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:24:12 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 2447
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:24:54 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 3922
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:25:03 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:25:03 +0530] "GET /mediSlot/patient_login.jsp HTTP/1.1" 200 4052
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:25:12 +0530] "POST /mediSlot/patientLogin HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:25:14 +0530] "GET /mediSlot/logout HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:27:32 +0530] "GET /mediSlot/doctor_login.jsp HTTP/1.1" 200 3664
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:27:43 +0530] "GET /mediSlot/doctor_regestration.jsp HTTP/1.1" 200 3130
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:29:19 +0530] "GET /mediSlot/doctor_login.jsp HTTP/1.1" 200 3688
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:29:21 +0530] "GET /mediSlot/doctor_regestration.jsp HTTP/1.1" 200 3130
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:29:24 +0530] "GET /mediSlot/doctor_regestration.jsp HTTP/1.1" 200 3130
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:29:24 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:29:30 +0530] "GET /mediSlot/doctor_regestration.jsp HTTP/1.1" 200 3130
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:30:26 +0530] "GET /mediSlot/doctor_regestration.jsp HTTP/1.1" 200 4354
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:30:27 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:35:40 +0530] "GET /mediSlot/doctor_regestration.jsp HTTP/1.1" 200 4354
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:35:41 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:35:49 +0530] "GET /mediSlot/doctor_regestration.jsp HTTP/1.1" 200 4354
0:0:0:0:0:0:0:1 - - [21/Apr/2024:18:35:49 +0530] "GET /mediSlot/assets/image/icon.png HTTP/1.1" 200 18848
